,name,nutritions,tags,Ingredients,persons,time,url,image
248,"Cottage pie met rundergehakt, tuinerwten en cheddar","['energie', '795 kcal', 'koolhydraten', '59 g', 'waarvan suikers', '13 g', 'natrium', '400 mg', 'eiwit', '44 g', 'vet', '40 g', 'waarvan verzadigd', '22 g', 'vezels', '12 g']","['vooraf te maken', 'oven', 'engels', 'hoofdgerecht']","['knoflook', 'verse rozemarijn', 'wortel', 'ongezouten roomboter', 'rundergehakt', 'tomatenpuree', 'worcestershiresauce', 'diepvries tuinerwten', 'volle melk', 'cheddar']",4,30,https://www.ah.nl/allerhande/recept/R-R1193581/cottage-pie-met-rundergehakt-tuinerwten-en-cheddar,https://static.ah.nl/static/recepten/img_RAM_PRD130111_1024x748_JPG.jpg
249,"Oosterse kip met geroosterde boerenkool, peen &amp; limoenyoghurt","['energie', '495 kcal', 'koolhydraten', '37 g', 'waarvan suikers', '8 g', 'natrium', '280 mg', 'eiwit', '24 g', 'vet', '26 g', 'waarvan verzadigd', '6 g', 'vezels', '8 g']","['budget', 'oven', 'hoofdgerecht']","['gesneden boerenkool', 'oosterse kipkruiden', 'milde olijfolie', 'verse gember', 'winterpeen', 'kipgehakt naturel', 'flatbread', 'limoen', 'volle yoghurt']",4,20,https://www.ah.nl/allerhande/recept/R-R1193561/oosterse-kip-met-geroosterde-boerenkool-peen-en-limoenyoghurt,https://static.ah.nl/static/recepten/img_RAM_PRD129664_1024x748_JPG.jpg
250, Plaattaart met gegrilde groenten en witte kaas,"['energie', '550 kcal', 'koolhydraten', '38 g', 'waarvan suikers', '11 g', 'natrium', '760 mg', 'eiwit', '16 g', 'vet', '35 g', 'waarvan verzadigd', '16 g', 'vezels', '8 g']","['zonder vlees/vis', 'budget', 'oven', 'hoofdgerecht']","['AH BASIC rode pesto', 'diepvries gegrilde groenten', 'witte kaas']",4,5,https://www.ah.nl/allerhande/recept/R-R1193560/plaattaart-met-gegrilde-groenten-en-witte-kaas,https://static.ah.nl/static/recepten/img_RAM_PRD130119_1024x748_JPG.jpg
251,Indiase garnalencurry met bloemkool &amp; naanbrood,"['energie', '555 kcal', 'koolhydraten', '65 g', 'natrium', '600 mg', 'eiwit', '40 g', 'vet', '13 g', 'waarvan verzadigd', '2 g', 'vezels', '10 g']","['oven', 'indiaas', 'aziatisch', 'curry', 'hoofdgerecht']","['knoflook', 'biologische ui', 'rode peper', 'arachideolie', 'gemalen korianderzaad', 'gedroogde rode linzen', 'biologische tomatenblokjes in blik', 'heet water', 'koelvers bloemkoolroosje', 'verse roerbakgarnaal naturel', 'naanbrood knoflook &amp; koriander', 'verse koriander', 'limoen']",4,25,https://www.ah.nl/allerhande/recept/R-R1193547/indiase-garnalencurry-met-bloemkool-en-naanbrood,https://static.ah.nl/static/recepten/img_RAM_PRD129270_1024x748_JPG.jpg
252,Geroosterde pompoen-linzensalade met venkel &amp; ricotta,"['energie', '500 kcal', 'koolhydraten', '26 g', 'natrium', '120 mg', 'eiwit', '15 g', 'vet', '35 g', 'waarvan verzadigd', '9 g', 'vezels', '11 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['venkel', 'ricotta', 'romaatjes', 'milde olijfolie', 'pompoenpitten', 'verse salie', 'knoflook', 'Biologische rode ui', 'linzen in blik', 'balsamicovinaigrette']",4,30,https://www.ah.nl/allerhande/recept/R-R1193546/geroosterde-pompoen-linzensalade-met-venkel-en-ricotta,https://static.ah.nl/static/recepten/img_RAM_PRD129269_1024x748_JPG.jpg
253,"Spaghetti met pesto, zachtgekookt ei &amp; tomaten-paprikasalade","['energie', '945 kcal', 'koolhydraten', '84 g', 'natrium', '360 mg', 'eiwit', '28 g', 'vet', '53 g', 'waarvan verzadigd', '8 g', 'vezels', '11 g']","['zonder vlees/vis', 'oven', 'italiaans', 'pasta', 'hoofdgerecht']","['Biologische rode ui', 'gedroogde oregano', 'balsamicovinaigrette', 'traditionele olijfolie', 'ongezouten amandelen', 'AH Biologisch ei', ""verse spaghetti all'uovo"", 'koelverse basilicumpesto', 'koelverse zongedroogde tomaatjes']",4,15,https://www.ah.nl/allerhande/recept/R-R1193545/spaghetti-met-pesto-zachtgekookt-ei-en-tomaten-paprikasalade,https://static.ah.nl/static/recepten/img_RAM_PRD129272_1024x748_JPG.jpg
254,Varkenshaas met knoflookmayo &amp; geroosterde wintergroente,"['energie', '755 kcal', 'koolhydraten', '64 g', 'natrium', '200 mg', 'eiwit', '38 g', 'vet', '36 g', 'waarvan verzadigd', '5 g', 'vezels', '13 g']","['oven', 'hoofdgerecht']","['Pommes Primeur aardappelen', 'pastinaak', 'AH Biologisch pompoen', 'milde olijfolie', 'venkelzaad', 'knoflook', 'verse rozemarijn', 'varkenshaas', 'verse platte peterselie', 'mayonaise']",4,20,https://www.ah.nl/allerhande/recept/R-R1193541/varkenshaas-met-knoflookmayo-en-geroosterde-wintergroente,https://static.ah.nl/static/recepten/img_RAM_PRD129094_1024x748_JPG.jpg
255,Italiaanse gehakttaartjes met mozzarella &amp; cherrytomaat,"['energie', '565 kcal', 'koolhydraten', '28 g', 'waarvan suikers', '9 g', 'natrium', '440 mg', 'eiwit', '26 g', 'vet', '37 g', 'waarvan verzadigd', '16 g', 'vezels', '6 g']","['oven', 'italiaans', 'mediterraan', 'hoofdgerecht']","['kipgehakt naturel', 'Italiaanse gehaktkruiden', 'minimozzarella', 'romaatjes', 'rode ui', 'komkommer', 'zwarte olijven zonder pit', 'balsamicoazijn', 'traditionele olijfolie']",4,20,https://www.ah.nl/allerhande/recept/R-R1193517/italiaanse-gehakttaartjes-met-mozzarella-en-cherrytomaat,https://static.ah.nl/static/recepten/img_RAM_PRD128917_1024x748_JPG.jpg
256,"Traybake met kriel, paprika &amp; Catalaanse worstjes","['energie', '510 kcal', 'koolhydraten', '50 g', 'natrium', '280 mg', 'eiwit', '20 g', 'vet', '24 g', 'waarvan verzadigd', '7 g', 'vezels', '7 g']","['oven', 'hoofdgerecht']","['Catalaanse worstjes', 'voorgekookte krieltjes', 'al-andalus', 'arachideolie', 'rode puntpaprika', 'courgette', 'rivolo-cherrytomaten', 'verse krulpeterselie']",4,10,https://www.ah.nl/allerhande/recept/R-R1193512/traybake-met-kriel-paprika-en-catalaanse-worstjes,https://static.ah.nl/static/recepten/img_RAM_PRD128881_1024x748_JPG.jpg
257,"Lasagne met kip, spinazie en courgette","['energie', '750 kcal', 'koolhydraten', '66 g', 'natrium', '640 mg', 'eiwit', '38 g', 'vet', '36 g', 'waarvan verzadigd', '18 g', 'vezels', '5 g']","['vooraf te maken', 'oven', 'pasta', 'hoofdgerecht']","['tarwebloem', 'halfvolle melk', 'verse spinazie', 'gemalen nootmuskaat', 'courgette', 'verse lasagne all’uovo', 'gebraden kipfilet', 'mozzarella', 'knoflook', 'milde olijfolie', 'panko']",4,30,https://www.ah.nl/allerhande/recept/R-R1193511/lasagne-met-kip-spinazie-en-courgette,https://static.ah.nl/static/recepten/img_RAM_PRD128879_1024x748_JPG.jpg
258,Hartige taart (torta pasqualina),"['energie', '875 kcal', 'koolhydraten', '35 g', 'waarvan suikers', '8 g', 'natrium', '760 mg', 'eiwit', '44 g', 'vet', '61 g', 'waarvan verzadigd', '31 g', 'vezels', '4 g']","['zonder vlees/vis', 'oven', 'italiaans', 'quiche', 'brunch', 'lunch', 'hoofdgerecht']","['verse spinazie', 'middelgrote ui', 'knoflook', 'Parmigiano Reggiano', 'middelgroot ei', 'ricotta', 'gemalen nootmuskaat', 'vers bladerdeeg', 'water']",4,30,https://www.ah.nl/allerhande/recept/R-R1193504/hartige-taart-torta-pasqualina,https://static.ah.nl/static/recepten/img_RAM_PRD131020_1024x748_JPG.jpg
259,"Linzensalade met geroosterde peen, chorizo &amp; boerenkool","['energie', '460 kcal', 'koolhydraten', '26 g', 'natrium', '520 mg', 'eiwit', '20 g', 'vet', '28 g', 'waarvan verzadigd', '8 g', 'vezels', '12 g']","['oven', 'salade', 'hoofdgerecht']","['Biologische rode ui', 'milde olijfolie', 'gerookte paprikapoeder', 'valle del sole gedroogde linzenmix', 'chorizoblokje', 'knoflook', 'ongezouten amandelen', 'boerenkool', 'verse munt', 'Griekse yoghurt']",4,15,https://www.ah.nl/allerhande/recept/R-R1193501/linzensalade-met-geroosterde-peen-chorizo-en-boerenkool,https://static.ah.nl/static/recepten/img_RAM_PRD128876_1024x748_JPG.jpg
260,Pompoenlasagne met pastinaak &amp; bloemkool,"['energie', '455 kcal', 'koolhydraten', '31 g', 'natrium', '120 mg', 'eiwit', '16 g', 'vet', '27 g', 'waarvan verzadigd', '9 g', 'vezels', '10 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['koelvers bloemkoolroosje', 'milde olijfolie', 'tarwebloem', 'volle melk', 'verse salie', 'gemalen nootmuskaat', 'pompoenlasagnevellen', 'ricotta', 'pompoenpitten']",4,30,https://www.ah.nl/allerhande/recept/R-R1193481/pompoenlasagne-met-pastinaak-en-bloemkool,https://static.ah.nl/static/recepten/img_RAM_PRD128873_1024x748_JPG.jpg
261,"Volkorenpizza met mozzarella, kappertjes en snoeptomaatjes","['energie', '570 kcal', 'koolhydraten', '67 g', 'waarvan suikers', '12 g', 'natrium', '800 mg', 'eiwit', '32 g', 'vet', '17 g', 'waarvan verzadigd', '5 g', 'vezels', '9 g']","['oven', 'italiaans', 'hoofdgerecht']","['pesto arrabbiata', 'mozzarella light', 'snoepgroente tomatenmix', 'kappertjes in pot', 'rucola']",4,10,https://www.ah.nl/allerhande/recept/R-R1193460/volkorenpizza-met-mozzarella-kappertjes-en-snoeptomaatjes,https://static.ah.nl/static/recepten/img_RAM_PRD128472_1024x748_JPG.jpg
262,"Geroosterde aubergine met broccolirijst, tomaat &amp; gegrilde kip","['energie', '415 kcal', 'koolhydraten', '11 g', 'natrium', '120 mg', 'eiwit', '27 g', 'vet', '27 g', 'waarvan verzadigd', '5 g', 'vezels', '11 g']","['oven', 'italiaans', 'hoofdgerecht']","['milde olijfolie', 'gerookte paprikapoeder', 'biologische kipdijfilet', 'al-andalus', 'verse oregano', 'trostomaat', 'biologische citroen', 'broccolirijst']",4,20,https://www.ah.nl/allerhande/recept/R-R1193204/geroosterde-aubergine-met-broccolirijst-tomaat-en-gegrilde-kip,https://static.ah.nl/static/recepten/img_RAM_PRD125297_1024x748_JPG.jpg
263,Gevulde portobello met feta en parelcouscous met venkel,"['energie', '835 kcal', 'koolhydraten', '67 g', 'natrium', '800 mg', 'eiwit', '31 g', 'vet', '47 g', 'waarvan verzadigd', '17 g', 'vezels', '10 g']","['vegetarisch', 'vooraf te maken', 'oven', 'couscous', 'hoofdgerecht']","['AH Biologische feta 50+', 'mediterrane kruiden', 'portobello', 'milde olijfolie', 'parelcouscous', 'pompoenpitten', 'venkelknol', 'cherrytomaten aan de tak', 'water', 'rucola']",2,25,https://www.ah.nl/allerhande/recept/R-R1193446/gevulde-portobello-met-feta-en-parelcouscous-met-venkel,https://static.ah.nl/static/recepten/img_RAM_PRD131277_1024x748_JPG.jpg
264,"Kikkererwtenbowl met zoete aardappel, quinoa en spinazie","['energie', '625 kcal', 'koolhydraten', '87 g', 'waarvan suikers', '10 g', 'natrium', '320 mg', 'eiwit', '18 g', 'vet', '20 g', 'waarvan verzadigd', '3 g', 'vezels', '13 g']","['gezond', 'vegetarisch', 'glutenvrij', 'budget', 'oven', 'hoofdgerecht']","['zoete aardappel', 'garam masala', 'milde olijfolie', 'driekleurenquinoa', 'babyspinazie', 'verse munt', 'rode peper', 'Griekse yoghurt 0%']",4,20,https://www.ah.nl/allerhande/recept/R-R1193431/kikkererwtenbowl-met-zoete-aardappel-quinoa-en-spinazie,https://static.ah.nl/static/recepten/img_RAM_PRD151818_1024x748_JPG.jpg
265,Mac and cheese met groente van Jamie Oliver,"['energie', '619 kcal', 'koolhydraten', '75.1 g', 'waarvan suikers', '12 g', 'natrium', '360 mg', 'eiwit', '29 g', 'vet', '25.1 g', 'waarvan verzadigd', '12.4 g', 'vezels', '6.4 g']","['zonder vlees/vis', 'budget', 'oven', 'amerikaans', 'pasta', 'hoofdgerecht']","['knoflook', 'aspergebroccoli', 'ongezouten roomboter', 'verse tijm', 'tarwebloem', 'halfvolle melk', 'macaroni', 'Parmezaanse kaas', 'belegen Goudse kaas', 'babyspinazie', 'amandelschaafsel']",6,30,https://www.ah.nl/allerhande/recept/R-R1193427/mac-and-cheese-met-groente-van-jamie-oliver,https://static.ah.nl/static/recepten/img_RAM_PRD128511_1024x748_JPG.jpg
266,"Volkorenpizza met groenten, parmaham en ananas","['energie', '735 kcal', 'koolhydraten', '77 g', 'waarvan suikers', '20 g', 'natrium', '1120 mg', 'eiwit', '32 g', 'vet', '31 g', 'waarvan verzadigd', '9 g', 'vezels', '10 g']","['oven', 'italiaans', 'hoofdgerecht']","['Mutti le verdurine in tube', 'milde olijfolie', 'Italiaanse roerbakgroente champignons', 'rode paprika', 'mini mozzarella', 'Prosciutto di Parma', 'verse ananasstukjes']",4,15,https://www.ah.nl/allerhande/recept/R-R1193424/volkorenpizza-met-groenten-parmaham-en-ananas,https://static.ah.nl/static/recepten/img_RAM_PRD127681_1024x748_JPG.jpg
267,Fishpie met aardappel­puree en groene kruiden,"['energie', '410 kcal', 'koolhydraten', '56 g', 'waarvan suikers', '14 g', 'natrium', '200 mg', 'eiwit', '28 g', 'vet', '5 g', 'waarvan verzadigd', '1 g', 'vezels', '12 g']","['gezond', 'glutenvrij', 'slank', 'budget', 'oven', 'hoofdgerecht']","['diepvries kabeljauw', 'AH BASIC iets kruimige aardappelen', 'verse Italiaanse kruidenmix', 'middelgrote ui', 'De Zaanse Hoeve halfvolle melk']",4,25,https://www.ah.nl/allerhande/recept/R-R1193407/fishpie-met-aardappel-puree-en-groene-kruiden,https://static.ah.nl/static/recepten/img_RAM_PRD127686_1024x748_JPG.jpg
268,Uienbloemen met kabeljauw,"['energie', '730 kcal', 'koolhydraten', '70 g', 'waarvan suikers', '26 g', 'natrium', '840 mg', 'eiwit', '35 g', 'vet', '32 g', 'waarvan verzadigd', '9 g', 'vezels', '11 g']","['zonder vlees', 'oven', 'hoofdgerecht']","['Zonnatura bietensap', 'groentebouillontablet', 'verse tijm', 'middelgrote ui', 'milde olijfolie', 'ovenfriet zoete aardappel', 'kabeljauwfilet', 'AH Biologische feta 50+']",4,20,https://www.ah.nl/allerhande/recept/R-R1193375/uienbloemen-met-kabeljauw,https://static.ah.nl/static/recepten/img_RAM_PRD130125_1024x748_JPG.jpg
269,Lasagne bolognese met bechamelsaus,"['energie', '755 kcal', 'koolhydraten', '47 g', 'waarvan suikers', '15 g', 'natrium', '800 mg', 'eiwit', '41 g', 'vet', '43 g', 'waarvan verzadigd', '21 g', 'vezels', '7 g']","['vooraf te maken', 'oven', 'italiaans', 'pasta', 'hoofdgerecht']","['knoflook', 'bleekselderij', 'wortel', 'milde olijfolie', 'spekreepjes', 'half-om-halfgehakt', 'tomatenpuree', 'volle melk', 'passata di pomodoro fijn gekruid', 'ongezouten roomboter', 'tarwebloem', 'Parmigiano Reggiano', 'verse lasagne all’uovo']",6,40,https://www.ah.nl/allerhande/recept/R-R1193374/lasagne-bolognese-met-bechamelsaus,https://static.ah.nl/static/recepten/img_RAM_PRD130114_1024x748_JPG.jpg
270,Mosterdpuree met witlof en achterham,"['energie', '480 kcal', 'koolhydraten', '42 g', 'waarvan suikers', '6 g', 'natrium', '690 mg', 'eiwit', '24 g', 'vet', '23 g', 'waarvan verzadigd', '14 g', 'vezels', '5 g']","['budget', 'oven', 'stamppot', 'hoofdgerecht']","['achterham', 'geraspte belegen kaas', 'stamppotaardappelen', 'halfvolle melk', 'ongezouten roomboter', 'Zaanse mosterd']",4,35,https://www.ah.nl/allerhande/recept/R-R1193370/mosterdpuree-met-witlof-en-achterham,https://static.ah.nl/static/recepten/img_RAM_PRD130117_1024x748_JPG.jpg
271,Hartige omgekeerde preitaart met spekjes (tarte tatin),"['energie', '465 kcal', 'koolhydraten', '28 g', 'waarvan suikers', '7 g', 'natrium', '840 mg', 'eiwit', '16 g', 'vet', '31 g', 'waarvan verzadigd', '17 g', 'vezels', '4 g']","['budget', 'oven', 'hoofdgerecht']","['cremaceto classico', 'AH Biologisch gerookte spekreepjes', 'geraspte Goudse oude kaas 48+', 'vers bladerdeeg', 'mosterd']",4,15,https://www.ah.nl/allerhande/recept/R-R1193369/hartige-omgekeerde-preitaart-met-spekjes-tarte-tatin,https://static.ah.nl/static/recepten/img_RAM_PRD146211_1024x748_JPG.jpg
272,Vega tacobowls ,"['energie', '265 kcal', 'koolhydraten', '27 g', 'waarvan suikers', '7 g', 'natrium', '840 mg', 'eiwit', '10 g', 'vet', '11 g', 'waarvan verzadigd', '4 g', 'vezels', '6 g']","['vegetarisch', 'slank', 'budget', 'oven', 'mexicaans', 'wrap', 'hoofdgerecht']","['bloemkoolroosjes', 'rode paprika', 'rode ui', 'Santa Maria seasoning mix for fajita', 'arachideolie', 'komkommer', 'witte kaas', 'verse koriander', 'gesneden romainesla', 'salsa mild']",8,20,https://www.ah.nl/allerhande/recept/R-R1193368/vega-tacobowls,https://static.ah.nl/static/recepten/img_RAM_PRD130130_1024x748_JPG.jpg
273,"Indiase tomatencurry met zalmfilet, bloemkoolrijst &amp; naanbrood","['energie', '550 kcal', 'koolhydraten', '46 g', 'waarvan suikers', '16 g', 'natrium', '760 mg', 'eiwit', '25 g', 'vet', '28 g', 'waarvan verzadigd', '4 g', 'vezels', '7 g']","['zonder vlees', 'oven', 'indiaas', 'aziatisch', 'curry', 'hoofdgerecht']","['middelgrote ui', 'tomaat', 'arachideolie', 'garam masala', 'tomato frito', 'plain mini naan', 'verse zalmfilet', 'verse spinazie', 'bloemkoolrijst']",4,20,https://www.ah.nl/allerhande/recept/R-R1193366/indiase-tomatencurry-met-zalmfilet-bloemkoolrijst-en-naanbrood,https://static.ah.nl/static/recepten/img_RAM_PRD130127_1024x748_JPG.jpg
274,Jachtschotel met kikkererwten,"['energie', '445 kcal', 'koolhydraten', '47 g', 'waarvan suikers', '10 g', 'natrium', '280 mg', 'eiwit', '12 g', 'vet', '21 g', 'waarvan verzadigd', '6 g', 'vezels', '10 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['knoflook', 'milde olijfolie', 'ras el hanout', 'tomatenblokjes in blik', 'AH Biologisch kikkererwten', 'fijne kristalsuiker', 'verse spinazie', 'koelverse aardappelpuree', 'ongezouten roomboter', 'paneermeel']",4,20,https://www.ah.nl/allerhande/recept/R-R1193321/jachtschotel-met-kikkererwten,https://static.ah.nl/static/recepten/img_RAM_PRD127691_1024x748_JPG.jpg
275,Vega Wellington,"['energie', '430 kcal', 'koolhydraten', '51 g', 'waarvan suikers', '8 g', 'natrium', '320 mg', 'eiwit', '11 g', 'vet', '19 g', 'waarvan verzadigd', '10 g', 'vezels', '6 g']","['vegetarisch', 'oven', 'engels', 'hoofdgerecht']","['ube', 'zachte geitenkaas', 'verse bieslook', 'citroen', 'semi-gedroogd cherrytomaatje', 'gerookte amandelen', 'gedroogde salie', 'vers bladerdeeg', 'middelgroot ei']",8,30,https://www.ah.nl/allerhande/recept/R-R1193230/vega-wellington,https://static.ah.nl/static/recepten/img_RAM_PRD126702_1024x748_JPG.jpg
276,Côte de boeuf met zwarte knoflookboter,"['energie', '370 kcal', 'koolhydraten', '3 g', 'waarvan suikers', '2 g', 'natrium', '160 mg', 'eiwit', '29 g', 'vet', '27 g', 'waarvan verzadigd', '14 g', 'vezels', '1 g']","['glutenvrij', 'vooraf te maken', 'oven', 'hoofdgerecht']","['gezouten roomboter', 'Balsajo zwarte knoflook']",6,25,https://www.ah.nl/allerhande/recept/R-R1193228/cote-de-boeuf-met-zwarte-knoflookboter,https://static.ah.nl/static/recepten/img_RAM_PRD126675_1024x748_JPG.jpg
277,Gepekelde kalkoen met bourbonsaus en crispy baconbits,"['energie', '665 kcal', 'koolhydraten', '3 g', 'waarvan suikers', '2 g', 'natrium', '880 mg', 'eiwit', '59 g', 'vet', '46 g', 'waarvan verzadigd', '23 g']","['oven', 'amerikaans', 'hoofdgerecht']","['fijne kristalsuiker', 'water', 'citroen', 'gedroogd laurierblaadje', 'peperkorrels', 'ijskoud water', 'kalkoen', 'knoflookboter', 'gerookt ontbijtspek', 'verse slagroom', 'bourbon whisky', 'verse bieslook']",6,25,https://www.ah.nl/allerhande/recept/R-R1193221/gepekelde-kalkoen-met-bourbonsaus-en-crispy-baconbits,https://static.ah.nl/static/recepten/img_RAM_PRD126676_1024x748_JPG.jpg
278,Winterse soep met boerenkool &amp; emmentaler,"['energie', '480 kcal', 'koolhydraten', '44 g', 'waarvan suikers', '15 g', 'natrium', '1440 mg', 'eiwit', '18 g', 'vet', '23 g', 'waarvan verzadigd', '15 g', 'vezels', '11 g']","['zonder vlees/vis', 'oven', 'frans', 'soep', 'hoofdgerecht']","['knoflook', 'ongezouten roomboter', 'verse tijm', 'cannellinibonen in blik', 'bospaddenstoelentablet', 'heet water', 'Zwitserse Emmentaler AOP 45+', 'stokbrood kruidenboter', 'gesneden boerenkool']",4,20,https://www.ah.nl/allerhande/recept/R-R1193203/winterse-soep-met-boerenkool-en-emmentaler,https://static.ah.nl/static/recepten/img_RAM_PRD125291_1024x748_JPG.jpg
279,Lasagne met roerbakgroente &amp; pestoroomsaus,"['energie', '845 kcal', 'koolhydraten', '59 g', 'waarvan suikers', '13 g', 'natrium', '1120 mg', 'eiwit', '37 g', 'vet', '50 g', 'waarvan verzadigd', '25 g', 'vezels', '6 g']","['oven', 'italiaans', 'pasta', 'hoofdgerecht']","['Italiaanse roerbakgroente champignons', ""Grand'Italia Pesto alla Genovese"", 'mascarpone', 'water', ""Grand'Italia lasagne all'uovo"", 'geraspte kaas voor ovengratin', 'pijnboompitten']",4,20,https://www.ah.nl/allerhande/recept/R-R1193193/lasagne-met-roerbakgroente-en-pestoroomsaus,https://static.ah.nl/static/recepten/img_RAM_PRD125278_1024x748_JPG.jpg
280,Wraps met kipfilethaasjes,"['energie', '540 kcal', 'koolhydraten', '57 g', 'waarvan suikers', '12 g', 'natrium', '720 mg', 'eiwit', '36 g', 'vet', '17 g', 'waarvan verzadigd', '3 g', 'vezels', '7 g']","['lactosevrij', 'oven', 'mexicaans', 'wrap', 'hoofdgerecht']","['rode ui', 'kipfilethaasjes', 'Mexicaanse tacokruiden', 'arachideolie', 'tortillawrap', 'verse platte peterselie', 'salsa mild']",4,15,https://www.ah.nl/allerhande/recept/R-R1193192/wraps-met-kipfilethaasjes,https://static.ah.nl/static/recepten/img_RAM_PRD134345_1024x748_JPG.jpg
281,Vegaburger met zoete-aardappelfriet &amp; rauwkostsalade,"['energie', '1055 kcal', 'koolhydraten', '121 g', 'natrium', '1240 mg', 'eiwit', '35 g', 'vet', '44 g', 'waarvan verzadigd', '8 g', 'vezels', '16 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['milde olijfolie', 'Italiaanse bol', 'rode ui', 'witte wijnazijn', 'kleintje Cheddar Top 48+', 'tomaat', 'vegetarische basis burger', 'koelverse aioli', 'fijngesneden ijsbergsla', 'rauwkost fris', 'balsamicovinaigrette']",2,25,https://www.ah.nl/allerhande/recept/R-R1193184/vegaburger-met-zoete-aardappelfriet-en-rauwkostsalade,https://static.ah.nl/static/recepten/img_RAM_PRD125271_1024x748_JPG.jpg
